cnae,risco,codigo_louos,enquadramento1,perguntas,regras,condicionantes
0111-3/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0111-3/01,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0111-3/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0111-3/02,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0111-3/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0111-3/03,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0111-3/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0111-3/99,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0112-1/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0112-1/01,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0112-1/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0112-1/02,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0112-1/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0112-1/99,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0113-0/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0113-0/00,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0114-8/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0114-8/00,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0115-6/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0115-6/00,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0116-4/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0116-4/01,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0116-4/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0116-4/02,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0116-4/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0116-4/03,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0116-4/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0116-4/99,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0119-9/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0119-9/01,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0119-9/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0119-9/02,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0119-9/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0119-9/03,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0119-9/04,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0119-9/04,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0119-9/05,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0119-9/05,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0119-9/06,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0119-9/06,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0119-9/07,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0119-9/07,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0119-9/08,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0119-9/08,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0119-9/09,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0119-9/09,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0119-9/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0119-9/99,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0121-1/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0121-1/01,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0121-1/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0121-1/02,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0122-9/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0122-9/00,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0131-8/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0131-8/00,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0132-6/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0132-6/00,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0133-4/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0133-4/01,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0133-4/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0133-4/02,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0133-4/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0133-4/03,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0133-4/04,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0133-4/04,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0133-4/05,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0133-4/05,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0133-4/06,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0133-4/06,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0133-4/07,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0133-4/07,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0133-4/08,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0133-4/08,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0133-4/09,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0133-4/09,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0133-4/10,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0133-4/10,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0133-4/11,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0133-4/11,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0133-4/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0133-4/99,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0134-2/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0134-2/00,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0135-1/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0135-1/00,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0139-3/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0139-3/01,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0139-3/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0139-3/02,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0139-3/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0139-3/03,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0139-3/04,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0139-3/04,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0139-3/05,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0139-3/05,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0139-3/06,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0139-3/06,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0139-3/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0139-3/99,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0141-5/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0141-5/01,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0141-5/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0141-5/02,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0142-3/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0142-3/00,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1
0151-2/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0151-2/01,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0151-2/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0151-2/02,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0151-2/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0151-2/03,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0152-1/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0152-1/01,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0152-1/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0152-1/02,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0152-1/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0152-1/03,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0153-9/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0153-9/01,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0153-9/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0153-9/02,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0154-7/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0154-7/00,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0155-5/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0155-5/01,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0155-5/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0155-5/02,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0155-5/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0155-5/03,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0155-5/04,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0155-5/04,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0155-5/05,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0155-5/05,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0159-8/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0159-8/01,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0159-8/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0159-8/02,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0159-8/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0159-8/03,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0159-8/04,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0159-8/04,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0159-8/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0159-8/99,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0161-0/01,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0161-0/02,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0161-0/03,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0161-0/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0161-0/99,MÉDIO RISCO,07.08.07,nR1-08,11,5,1|7|8
0162-8/01,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0162-8/02,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0162-8/03,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0162-8/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0162-8/99,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0163-6/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0163-6/00,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0170-9/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0210-1/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0210-1/01,A SER DEFINIDO PELA CNLU,08A.02.08,nRa-02,11,5,1|4
0210-1/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0210-1/02,A SER DEFINIDO PELA CNLU,08A.02.08,nRa-02,11,5,1|4
0210-1/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0210-1/03,A SER DEFINIDO PELA CNLU,08A.02.08,nRa-02,11,5,1|4
0210-1/04,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0210-1/04,A SER DEFINIDO PELA CNLU,08A.02.08,nRa-02,11,5,1|4
0210-1/05,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0210-1/05,A SER DEFINIDO PELA CNLU,08A.02.08,nRa-02,11,5,1|4
0210-1/06,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0210-1/06,A SER DEFINIDO PELA CNLU,08A.02.03,nRa-02,11,5,1|4
0210-1/07,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0210-1/07,ALTO,09.07.03,ID2-07,11,5,1|4|7|8|32
0210-1/08,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0210-1/08,ALTO,09.19.19,ID3-19 (subgrupo 1),11,5,1|4|7|8|32
0210-1/09,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0210-1/09,ALTO,09.07.02,ID2-07,11,5,1|4|7|8|32
0210-1/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0210-1/99,ALTO,09.07.03,ID2-07,11,5,1|4|7|8|32
0220-9/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0220-9/01,ALTO,09.07.03,ID2-07,11,5,1|4|7|8|32
0220-9/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0220-9/02,ALTO,09.19.19,ID3-19 (subgrupo 1),11,5,1|4|7|8|32
0220-9/03,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0220-9/04,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0220-9/05,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0220-9/06,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0220-9/99,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0230-6/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0311-6/01,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0311-6/02,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0311-6/03,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0311-6/04,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0312-4/01,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0312-4/02,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0312-4/03,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0312-4/04,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0321-3/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0321-3/01,A SER DEFINIDO PELA CNLU,08A.02.06,nRa-02,11,5,1|4
0321-3/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0321-3/02,A SER DEFINIDO PELA CNLU,08A.02.06,nRa-02,11,5,1|4
0321-3/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0321-3/03,A SER DEFINIDO PELA CNLU,08A.02.06,nRa-02,11,5,1|4
0321-3/04,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0321-3/04,A SER DEFINIDO PELA CNLU,08A.02.06,nRa-02,11,5,1|4
0321-3/05,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0321-3/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0321-3/99,A SER DEFINIDO PELA CNLU,08A.02.06,nRa-02,11,5,1|4
0322-1/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0322-1/01,A SER DEFINIDO PELA CNLU,08A.02.06,nRa-02,11,5,1|4
0322-1/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0322-1/02,A SER DEFINIDO PELA CNLU,08A.02.06,nRa-02,11,5,1|4
0322-1/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0322-1/03,A SER DEFINIDO PELA CNLU,08A.02.06,nRa-02,11,5,1|4
0322-1/04,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0322-1/04,A SER DEFINIDO PELA CNLU,08A.02.06,nRa-02,11,5,1|4
0322-1/05,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0322-1/05,A SER DEFINIDO PELA CNLU,08A.02.06,nRa-02,11,5,1|4
0322-1/06,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0322-1/06,A SER DEFINIDO PELA CNLU,08A.02.06,nRa-02,11,5,1|4
0322-1/07,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
0322-1/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0322-1/99,A SER DEFINIDO PELA CNLU,08A.02.06,nRa-02,11,5,1|4
0500-3/01,ALTO,09.07.05,ID3- 07,11,5,1|4|7|8|32
0500-3/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0500-3/02,ALTO,09.14.09,ID3- 14  (subgrupo 2),11,5,1|4|7|8|32
0500-3/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0600-0/01,ALTO,09.07.05,ID3- 07,11,5,1|4|7|8|32
0600-0/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0600-0/02,ALTO,09.07.10,ID3- 07,11,5,1|4|7|8|32
0600-0/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0600-0/03,ALTO,09.07.10,ID3- 07,11,5,1|4|7|8|32
0600-0/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0710-3/01,ALTO,09.07.10,ID3- 07,11,5,1|4|7|8|32
0710-3/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0710-3/02,ALTO,09.17.09,ID3- 07,11,5,1|4|7|8|32
0710-3/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0721-9/01,ALTO,09.07.06,ID3- 07,11,5,1|4|7|8|32
0721-9/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0721-9/02,ALTO,09.13.04,ID3- 13  (subgrupo 1),11,5,1|4|7|8|32
0721-9/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0722-7/01,ALTO,09.07.06,ID3- 07,11,5,1|4|7|8|32
0722-7/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0722-7/02,ALTO,09.13.11,ID3- 13  (subgrupo 2),11,5,1|4|7|8|32
0722-7/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0723-5/01,ALTO,09.07.06,ID3- 07,11,5,1|4|7|8|32
0723-5/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0723-5/02,ALTO,09.13.11,ID3- 13  (subgrupo 2),11,5,1|4|7|8|32
0723-5/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0724-3/01,ALTO,09.07.09,ID3- 07,11,5,1|4|7|8|32
0724-3/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0724-3/02,ALTO,09.13.05,ID3- 13  (subgrupo 1),11,5,1|4|7|8|32
0724-3/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0725-1/00,ALTO,09.07.07,ID3- 07,11,5,1|4|7|8|32
0725-1/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0729-4/01,ALTO,09.07.06,ID3- 07,11,5,1|4|7|8|32
0729-4/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0729-4/02,ALTO,09.07.06,ID3- 07,11,5,1|4|7|8|32
0729-4/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0729-4/03,ALTO,09.07.06,ID3- 07,11,5,1|4|7|8|32
0729-4/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0729-4/04,ALTO,09.07.06,ID3- 07,11,5,1|4|7|8|32
0729-4/04,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0729-4/05,ALTO,09.13.11,ID3- 13  (subgrupo 2),11,5,1|4|7|8|32
0729-4/05,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0810-0/01,ALTO,09.07.10,ID3-07,11,5,1|4|7|8|32
0810-0/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0810-0/02,ALTO,09.07.10,ID3-07,11,5,1|4|7|8|32
0810-0/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0810-0/03,ALTO,09.07.10,ID3-07,11,5,1|4|7|8|32
0810-0/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0810-0/04,ALTO,09.07.10,ID3-07,11,5,1|4|7|8|32
0810-0/04,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0810-0/05,ALTO,09.07.10,ID3-07,11,5,1|4|7|8|32
0810-0/05,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0810-0/06,ALTO,09.07.10,ID3-07,11,5,1|4|7|8|32
0810-0/06,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0810-0/07,ALTO,09.07.10,ID3-07,11,5,1|4|7|8|32
0810-0/07,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0810-0/08,ALTO,09.07.10,ID3-07,11,5,1|4|7|8|32
0810-0/08,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0810-0/09,ALTO,09.07.10,ID3-07,11,5,1|4|7|8|32
0810-0/09,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0810-0/10,ALTO,09.14.02,ID1-14,11,5,1|4|7|8|32
0810-0/10,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0810-0/99,ALTO,09.07.10,ID3- 07,11,5,1|4|7|8|32
0810-0/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0891-6/00,ALTO,09.07.07,ID3- 07,11,5,1|4|7|8|32
0891-6/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0892-4/01,ALTO,09.07.08,ID3- 07,11,5,1|4|7|8|32
0892-4/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0892-4/02,ALTO,09.07.08,ID3- 07,11,5,1|4|7|8|32
0892-4/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0892-4/03,ALTO,09.14.09,ID3-14 (subgrupo 2),11,49,1|4|7|8|32
0892-4/03,ALTO,07.12.13,nR1-12,11,49,1|30
0893-2/00,ALTO,09.07.09,ID3- 07,11,5,1|4|7|8|32
0893-2/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0899-1/01,ALTO,09.07.07,ID3- 07,11,5,1|4|7|8|32
0899-1/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0899-1/02,ALTO,09.07.07,ID3- 07,11,5,1|4|7|8|32
0899-1/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0899-1/03,ALTO,09.07.07,ID3- 07,11,5,1|4|7|8|32
0899-1/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0899-1/99,ALTO,09.07.07,ID3- 07,11,5,1|4|7|8|32
0899-1/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
0910-6/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1|30
0990-4/01,BAIXO RISCO,07.12.13,nR1-12,11,10,1|30
0990-4/02,BAIXO RISCO,07.12.13,nR1-12,11,10,1|30
0990-4/03,BAIXO RISCO,07.12.13,nR1-12,11,10,1|30
1011-2/01,ALTO,09.01.01,ID3-01,11,1,1|3|4|5|6|7|8|10
1011-2/01,ALTO,09.01.02,ID3-01,11,1,1|3|4|5|6|7|8|10
1011-2/01,ALTO,09.05.03,ID3-05,11,1,1|3|4|5|6|7|8|10
1011-2/01,BAIXO RISCO,07.12.13,nR1-12,11,1,1|30
1011-2/02,ALTO,09.01.01,ID3-01,11,1,1|3|4|5|6|7|8|10
1011-2/02,ALTO,09.01.02,ID3-01,11,1,1|3|4|5|6|7|8|10
1011-2/02,ALTO,09.05.03,ID3-05,11,1,1|3|4|5|6|7|8|10
1011-2/02,BAIXO RISCO,07.12.13,nR1-12,11,1,1|30
1011-2/03,ALTO,09.01.01,ID3-01,11,1,1|3|4|5|6|7|8|10
1011-2/03,ALTO,09.01.02,ID3-01,11,1,1|3|4|5|6|7|8|10
1011-2/03,ALTO,09.05.03,ID3-05,11,1,1|3|4|5|6|7|8|10
1011-2/03,BAIXO RISCO,07.12.13,nR1-12,11,1,1|30
1011-2/04,ALTO,09.01.01,ID3-01,11,1,1|3|4|5|6|7|8|10
1011-2/04,ALTO,09.01.02,ID3-01,11,1,1|3|4|5|6|7|8|10
1011-2/04,ALTO,09.05.03,ID3-05,11,1,1|3|4|5|6|7|8|10
1011-2/04,BAIXO RISCO,07.12.13,nR1-12,11,1,1|30
1011-2/05,ALTO,09.01.01,ID3-01,11,5,1|3|4|5|6|7|8|10
1011-2/05,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
1012-1/01,ALTO,09.01.03,ID3-01,11,5,1|3|4|5|6|7|8|10
1012-1/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
1012-1/02,ALTO,09.01.03,ID3-01,11,5,1|3|4|5|6|7|8|10
1012-1/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
1012-1/03,ALTO,09.01.03,ID3-01,11,5,1|3|4|5|6|7|8|10
1012-1/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
1012-1/04,ALTO,09.01.03,ID3-01,11,5,1|3|4|5|6|7|8|10
1012-1/04,BAIXO RISCO,07.12.13,nR1-12,11,5,1|30
1013-9/01,ALTO,09.01.02,ID3-01,11,1,1|3|4|5|6|7|8|10
1013-9/01,ALTO,09.01.01,ID3-01,11,1,1|3|4|5|6|7|8|10
1013-9/01,ALTO,09.01.03,ID3-01,11,1,1|3|4|5|6|7|8|10
1013-9/01,ALTO,09.02.35,ID3-02 (subgrupo 2),11,1,1|3|4|5|6|7|8|10
1013-9/01,MÉDIO RISCO,07.09.02,nR1-09,11,1,1|3|4|5|6
1013-9/01,BAIXO RISCO,07.12.13,nR1-12,11,1,1|30
1013-9/02,ALTO,09.02.47,ID3-02 (subgrupo 2),2|3,58|59,1|3|4|5|6|7|8|10
1013-9/02,MÉDIO RISCO,07.09.02,nR1-09,2|3,58|59,1|3|4|5|6
1013-9/02,BAIXO RISCO,07.12.13,nR1-12,2|3,58|59,1|30
1020-1/01,ALTO,09.02.36,ID3-02 (subgrupo 2),2|3,6|7,1|3|4|6|7|8|10
1020-1/01,BAIXO RISCO,07.09.02,nR1-09,2|3,6|7,1|3|4|6
1020-1/01,BAIXO RISCO,07.12.13,nR1-12,2|3,6|7,1|30
1020-1/02,ALTO,09.02.36,ID3-02 (subgrupo 2),2|3,6|7,1|3|4|6|7|8|10
